step,optimizer_step_est,tokens_b,progress,loss,l2,ce,plan,lr,sps
138000,8625.0,4.521984,90.43724441648318,0.8027,0.6484,0.1536,0.2488,0.00181,3.2
138100,8631.25,4.5252608,90.50277865156758,0.8025,0.6476,0.1446,0.2484,0.00182,3.2
138200,8637.5,4.5285376,90.568312886652,0.8107,0.6496,0.1407,0.2544,0.00182,3.2
138300,8643.75,4.5318144,90.6338471217364,0.8146,0.656,0.1474,0.2508,0.00182,3.3
138400,8650.0,4.5350912,90.69938135682081,0.8044,0.6533,0.1498,0.2499,0.00182,3.2
138500,8656.25,4.538368,90.76491559190522,0.8042,0.6549,0.1469,0.2525,0.00182,3.3
138600,8662.5,4.5416448,90.83044982698962,0.7976,0.6459,0.1491,0.2437,0.00182,3.2
138700,8668.75,4.5449216,90.89598406207404,0.8043,0.6539,0.1516,0.252,0.00182,3.2
138800,8675.0,4.5481984,90.96151829715843,0.8083,0.6529,0.1514,0.2507,0.00182,3.2
138900,8681.25,4.5514752,91.02705253224285,0.8051,0.6507,0.1481,0.252,0.00183,3.2
139000,8687.5,4.554752,91.09258676732725,0.8091,0.6527,0.1553,0.253,0.00183,3.2
139100,8693.75,4.5580288,91.15812100241166,0.8135,0.6494,0.1478,0.2559,0.00183,3.2
139200,8700.0,4.5613056,91.22365523749608,0.8096,0.6527,0.1468,0.2498,0.00183,3.2
139300,8706.25,4.5645824,91.28918947258047,0.8044,0.6535,0.1468,0.2472,0.00183,3.2
139400,8712.5,4.5678592,91.35472370766489,0.807,0.6531,0.1536,0.25,0.00183,3.3
139500,8718.75,4.571136,91.42025794274929,0.801,0.652,0.1425,0.2465,0.00183,3.2
139600,8725.0,4.5744128,91.4857921778337,0.8106,0.6521,0.1462,0.2537,0.00184,3.2
139700,8731.25,4.5776896,91.55132641291812,0.8061,0.6484,0.1498,0.248,0.00184,3.2
139800,8737.5,4.5809664,91.61686064800251,0.8033,0.6539,0.1525,0.2473,0.00184,3.3
139900,8743.75,4.5842432,91.68239488308693,0.7995,0.647,0.1543,0.2433,0.00184,3.2
140000,8750.0,4.58752,91.74792911817133,0.811,0.6485,0.1425,0.2497,0.00184,3.2
140100,8756.25,4.5907968,91.81346335325574,0.807,0.6506,0.1473,0.2521,0.00184,3.2
140200,8762.5,4.5940736,91.87899758834016,0.79,0.6488,0.1503,0.2422,0.00184,3.2
140300,8768.75,4.5973504,91.94453182342455,0.813,0.6527,0.1468,0.2536,0.00184,3.3
140400,8775.0,4.6006272,92.01006605850897,0.8005,0.65,0.1506,0.2478,0.00185,3.2
140500,8781.25,4.603904,92.07560029359337,0.8064,0.6524,0.15,0.2476,0.00185,3.2
140600,8787.5,4.6071808,92.14113452867778,0.8085,0.6523,0.151,0.2553,0.00185,3.2
140700,8793.75,4.6104576,92.2066687637622,0.8043,0.6521,0.1455,0.2454,0.00185,3.2
140800,8800.0,4.6137344,92.2722029988466,0.802,0.6498,0.1444,0.2469,0.00185,3.3
140900,8806.25,4.6170112,92.33773723393101,0.8068,0.6562,0.1459,0.2512,0.00185,3.2
141000,8812.5,4.620288,92.40327146901541,0.7907,0.6457,0.1507,0.2388,0.00185,3.2
141100,8818.75,4.6235648,92.46880570409982,0.8065,0.6524,0.1449,0.2501,0.00185,3.2
141200,8825.0,4.6268416,92.53433993918424,0.8076,0.651,0.1494,0.2541,0.00186,3.2
141300,8831.25,4.6301184,92.59987417426863,0.8087,0.6564,0.1489,0.2461,0.00186,3.3
141400,8837.5,4.6333952,92.66540840935305,0.8149,0.6523,0.1493,0.257,0.00186,3.2
141500,8843.75,4.636672,92.73094264443745,0.8013,0.6485,0.1454,0.2452,0.00186,3.2
141600,8850.0,4.6399488,92.79647687952186,0.8099,0.6516,0.146,0.2515,0.00186,3.2
141700,8856.25,4.6432256,92.86201111460628,0.8034,0.6545,0.1493,0.2502,0.00186,3.2
141800,8862.5,4.6465024,92.92754534969067,0.8,0.6529,0.1437,0.2433,0.00186,3.2
141900,8868.75,4.6497792,92.99307958477509,0.8033,0.6558,0.1526,0.2528,0.00187,3.2
142000,8875.0,4.653056,93.05861381985949,0.801,0.6542,0.1458,0.2437,0.00187,3.2
142100,8881.25,4.6563328,93.1241480549439,0.8001,0.6487,0.1514,0.247,0.00187,3.2
142200,8887.5,4.6596096,93.18968229002832,0.8168,0.6531,0.1437,0.2564,0.00187,3.3
142300,8893.75,4.6628864,93.25521652511271,0.8023,0.651,0.1478,0.2441,0.00187,3.3
142400,8900.0,4.6661632,93.32075076019713,0.8105,0.6581,0.1459,0.2487,0.00187,3.2
142500,8906.25,4.66944,93.38628499528153,0.8056,0.6495,0.1531,0.2521,0.00187,3.3
142600,8912.5,4.6727168,93.45181923036594,0.8146,0.6534,0.141,0.2486,0.00187,3.2
142700,8918.75,4.6759936,93.51735346545034,0.8009,0.6459,0.1495,0.2475,0.00188,3.3
142800,8925.0,4.6792704,93.58288770053476,0.8138,0.6542,0.145,0.2527,0.00188,3.3
142900,8931.25,4.6825472,93.64842193561917,0.8017,0.6498,0.1438,0.2452,0.00188,3.2
143000,8937.5,4.685824,93.71395617070357,0.7998,0.6486,0.1506,0.2434,0.00188,3.2
143100,8943.75,4.6891008,93.77949040578798,0.8075,0.6517,0.1428,0.2507,0.00188,3.2
143200,8950.0,4.6923776,93.84502464087238,0.8087,0.6531,0.1515,0.2543,0.00188,3.2
143300,8956.25,4.6956544,93.9105588759568,0.8048,0.6487,0.1434,0.2476,0.00188,3.3
143400,8962.5,4.6989312,93.97609311104121,0.8002,0.6468,0.143,0.2466,0.00189,3.2
143500,8968.75,4.702208,94.04162734612561,0.8019,0.6459,0.1502,0.2515,0.00189,3.2
143600,8975.0,4.7054848,94.10716158121002,0.8049,0.65,0.1478,0.2512,0.00189,3.2
143700,8981.25,4.7087616,94.17269581629442,0.8176,0.654,0.1459,0.2532,0.00189,3.2
143800,8987.5,4.7120384,94.23823005137884,0.805,0.653,0.151,0.2507,0.00189,3.2
143900,8993.75,4.7153152,94.30376428646325,0.8165,0.653,0.1444,0.2541,0.00189,3.3
144000,9000.0,4.718592,94.36929852154765,0.8159,0.6494,0.1477,0.2595,0.00189,3.2
144100,9006.25,4.7218688,94.43483275663208,0.7984,0.6478,0.1509,0.247,0.00189,3.3
144200,9012.5,4.7251456,94.50036699171648,0.8127,0.6502,0.1466,0.2518,0.0019,3.2
144300,9018.75,4.7284224,94.56590122680089,0.8062,0.6514,0.1499,0.25,0.0019,3.3
144400,9025.0,4.7316992,94.63143546188529,0.8085,0.6479,0.1455,0.251,0.0019,3.2
144500,9031.25,4.734976,94.6969696969697,0.7938,0.6508,0.1502,0.2411,0.0019,3.2
144600,9037.5,4.7382528,94.76250393205412,0.8027,0.6509,0.1435,0.2485,0.0019,3.2
144700,9043.75,4.7415296,94.82803816713852,0.7987,0.6504,0.1489,0.2454,0.0019,3.3
144800,9050.0,4.7448064,94.89357240222293,0.8022,0.6523,0.146,0.2473,0.0019,3.3
144900,9056.25,4.7480832,94.95910663730733,0.8234,0.6581,0.144,0.2601,0.0019,3.2
145000,9062.5,4.75136,95.02464087239174,0.8062,0.6533,0.1411,0.2488,0.00191,3.2
145100,9068.75,4.7546368,95.09017510747614,0.8117,0.6528,0.15,0.2555,0.00191,3.2
145200,9075.0,4.7579136,95.15570934256056,0.797,0.6485,0.1444,0.2499,0.00191,3.2
145300,9081.25,4.7611904,95.22124357764497,0.8006,0.6458,0.1485,0.2501,0.00191,3.2
145400,9087.5,4.7644672,95.28677781272937,0.8026,0.6499,0.1412,0.243,0.00191,3.2
145500,9093.75,4.767744,95.35231204781378,0.8152,0.6561,0.1428,0.2517,0.00191,3.2
145600,9100.0,4.7710208,95.41784628289818,0.803,0.6516,0.1487,0.2459,0.00191,3.2
145700,9106.25,4.7742976,95.4833805179826,0.8067,0.6555,0.149,0.2545,0.00192,3.2
145800,9112.5,4.7775744,95.54891475306701,0.7976,0.6483,0.1469,0.25,0.00192,3.3
145900,9118.75,4.7808512,95.61444898815141,0.799,0.6469,0.1502,0.2462,0.00192,3.2
146000,9125.0,4.784128,95.67998322323582,0.804,0.6505,0.1423,0.2501,0.00192,3.2
146100,9131.25,4.7874048,95.74551745832022,0.8006,0.6498,0.1456,0.2475,0.00192,3.2
146200,9137.5,4.7906816,95.81105169340464,0.7931,0.648,0.1449,0.2422,0.00192,3.2
146300,9143.75,4.7939584,95.87658592848905,0.7998,0.6487,0.1448,0.2476,0.00192,3.3
146400,9150.0,4.7972352,95.94212016357345,0.8006,0.6507,0.1527,0.2471,0.00192,3.3
146500,9156.25,4.800512,96.00765439865786,0.8013,0.6509,0.149,0.2487,0.00193,3.2
146600,9162.5,4.8037888,96.07318863374226,0.8035,0.6506,0.1473,0.2507,0.00193,3.2
146700,9168.75,4.8070656,96.13872286882668,0.803,0.6497,0.1461,0.2458,0.00193,3.2
146800,9175.0,4.8103424,96.20425710391109,0.801,0.651,0.1439,0.2478,0.00193,3.2
146900,9181.25,4.8136192,96.26979133899549,0.7993,0.6498,0.1519,0.247,0.00193,3.2
147000,9187.5,4.816896,96.3353255740799,0.8107,0.6526,0.138,0.249,0.00193,3.2
147100,9193.75,4.8201728,96.4008598091643,0.8024,0.6463,0.1419,0.2519,0.00193,3.2
147200,9200.0,4.8234496,96.46639404424872,0.8036,0.6534,0.1454,0.2453,0.00194,3.2
147300,9206.25,4.8267264,96.53192827933313,0.8072,0.6461,0.1437,0.2503,0.00194,3.2
147400,9212.5,4.8300032,96.59746251441753,0.8004,0.6489,0.1479,0.2477,0.00194,3.2
147500,9218.75,4.83328,96.66299674950194,0.8018,0.6498,0.1483,0.2456,0.00194,3.2
147600,9225.0,4.8365568,96.72853098458634,0.7933,0.6518,0.1479,0.2405,0.00194,3.2
147700,9231.25,4.8398336,96.79406521967076,0.7998,0.6437,0.1433,0.2463,0.00194,3.2
147800,9237.5,4.8431104,96.85959945475517,0.7987,0.6514,0.1501,0.251,0.00194,3.2
147900,9243.75,4.8463872,96.92513368983957,0.7995,0.6496,0.1442,0.2443,0.00194,3.2
148000,9250.0,4.849664,96.99066792492398,0.7983,0.6494,0.1423,0.2434,0.00195,3.2
148100,9256.25,4.8529408,97.05620216000838,0.798,0.647,0.1476,0.2482,0.00195,3.2
148200,9262.5,4.8562176,97.1217363950928,0.7884,0.6525,0.1449,0.2376,0.00195,3.2
148300,9268.75,4.8594944,97.18727063017721,0.8029,0.6491,0.147,0.2425,0.00195,3.2
148400,9275.0,4.8627712,97.25280486526161,0.795,0.6495,0.1454,0.2425,0.00195,3.2
148500,9281.25,4.866048,97.31833910034602,0.8151,0.6557,0.1404,0.2566,0.00195,3.2
148600,9287.5,4.8693248,97.38387333543042,0.8006,0.6528,0.1421,0.2456,0.00195,3.2
148700,9293.75,4.8726016,97.44940757051484,0.8037,0.6448,0.1427,0.2449,0.00195,3.2
148800,9300.0,4.8758784,97.51494180559924,0.8137,0.6512,0.1424,0.2549,0.00196,3.2
148900,9306.25,4.8791552,97.58047604068365,0.8112,0.6518,0.141,0.25,0.00196,3.2
149000,9312.5,4.882432,97.64601027576806,0.8054,0.6488,0.1459,0.249,0.00196,3.2
149100,9318.75,4.8857088,97.71154451085246,0.8066,0.6528,0.1495,0.2498,0.00196,3.2
149200,9325.0,4.8889856,97.77707874593688,0.817,0.6514,0.1474,0.2575,0.00196,3.2
149300,9331.25,4.8922624,97.84261298102128,0.8063,0.6518,0.1466,0.2505,0.00196,3.2
149400,9337.5,4.8955392,97.90814721610569,0.8032,0.6496,0.1448,0.2485,0.00196,3.2
149500,9343.75,4.898816,97.9736814511901,0.8018,0.6534,0.1441,0.2455,0.00197,3.2
149600,9350.0,4.9020928,98.0392156862745,0.8066,0.6519,0.1434,0.254,0.00197,3.2
149700,9356.25,4.9053696,98.10474992135892,0.7954,0.6503,0.1464,0.2469,0.00197,3.2
149800,9362.5,4.9086464,98.17028415644332,0.8124,0.6511,0.1408,0.2509,0.00197,3.3
149900,9368.75,4.9119232,98.23581839152773,0.7977,0.6471,0.1447,0.2486,0.00197,3.2
150000,9375.0,4.9152,98.30135262661214,0.8012,0.6501,0.138,0.2432,0.00197,3.2
150100,9381.25,4.9184768,98.36688686169654,0.8015,0.6507,0.1449,0.2485,0.00197,3.2
150200,9387.5,4.9217536,98.43242109678096,0.7964,0.6488,0.1415,0.2445,0.00197,3.2
150300,9393.75,4.9250304,98.49795533186536,0.7934,0.6448,0.1419,0.2465,0.00198,3.2
150400,9400.0,4.9283072,98.56348956694977,0.7965,0.6494,0.1454,0.2469,0.00198,3.2
150500,9406.25,4.931584,98.62902380203418,0.8061,0.6526,0.1396,0.2504,0.00198,3.2
150600,9412.5,4.9348608,98.6945580371186,0.8053,0.6503,0.141,0.2494,0.00198,3.2
150700,9418.75,4.9381376,98.76009227220301,0.8087,0.6571,0.1492,0.2528,0.00198,3.2
150800,9425.0,4.9414144,98.82562650728741,0.802,0.648,0.1426,0.2454,0.00198,3.2
150900,9431.25,4.9446912,98.89116074237182,0.8069,0.6495,0.1445,0.251,0.00198,3.2
151000,9437.5,4.947968,98.95669497745622,0.801,0.6519,0.144,0.2457,0.00199,3.2
151100,9443.75,4.9512448,99.02222921254064,0.8079,0.6502,0.1451,0.2522,0.00199,3.2
151200,9450.0,4.9545216,99.08776344762504,0.8003,0.6522,0.1444,0.2456,0.00199,3.2
151300,9456.25,4.9577984,99.15329768270945,0.8059,0.6504,0.1424,0.2522,0.00199,3.3
151400,9462.5,4.9610752,99.21883191779386,0.7946,0.6435,0.143,0.2425,0.00199,3.2
151500,9468.75,4.964352,99.28436615287826,0.803,0.6537,0.1409,0.2469,0.00199,3.2
151600,9475.0,4.9676288,99.34990038796268,0.8056,0.6491,0.1369,0.2482,0.00199,3.2
151700,9481.25,4.9709056,99.41543462304708,0.7964,0.647,0.1439,0.2432,0.00199,3.2
151800,9487.5,4.9741824,99.48096885813149,0.7927,0.6441,0.1378,0.2404,0.002,3.3
151900,9493.75,4.9774592,99.5465030932159,0.8162,0.6592,0.1429,0.2544,0.002,3.3
152000,9500.0,4.980736,99.6120373283003,0.8127,0.6507,0.1421,0.2496,0.002,3.2
152100,9506.25,4.9840128,99.67757156338472,0.8098,0.6509,0.1457,0.2497,0.002,3.2
152200,9512.5,4.9872896,99.74310579846912,0.8142,0.6532,0.1393,0.251,0.002,3.2
152300,9518.75,4.9905664,99.80864003355353,0.7989,0.6489,0.1485,0.2465,0.002,3.2
152400,9525.0,4.9938432,99.87417426863794,0.7929,0.6451,0.1526,0.2477,0.002,3.2
152500,9531.25,4.99712,99.93970850372234,0.8064,0.6509,0.1445,0.2547,0.002,3.2
